parent_gem_entity_id,parent,immediate_project_owner_gem_entity_id,immediate_project_owner,ownership_path_records
E100000000746,Shell PLC,E100002007876,Vaca Muerta Oleoducto Sur SA,2
E100000000766,Equinor ASA,E100000000766,Equinor ASA,2
E100000000777,Government of Oman,E100001015203,Kazakhstan Pipeline Ventures LLC,2
E100000000781,OQ SAOC,E100001015203,Kazakhstan Pipeline Ventures LLC,2
E100000000839,Government of Qatar,E100001014132,Arab Petroleum Pipelines Co,2
E100000000839,Government of Qatar,E100001015564,Nord-West Oelleitung GmbH,2
E100000000839,Government of Qatar,E100001015662,Oryx Midstream Services LLC,2
E100000000839,Government of Qatar,E100001015993,Rosneft-Shell Caspian Ventures Ltd,2
E100000000839,Government of Qatar,E100002005155,North Oil Company,2
E100000000845,Qatar Investment Authority,E100001015564,Nord-West Oelleitung GmbH,2
E100000000845,Qatar Investment Authority,E100001015662,Oryx Midstream Services LLC,2
E100000000845,Qatar Investment Authority,E100001015993,Rosneft-Shell Caspian Ventures Ltd,2
E100000000846,QatarEnergy,E100001014132,Arab Petroleum Pipelines Co,2
E100000000846,QatarEnergy,E100002005155,North Oil Company,2
E100000000869,LUKOIL PJSC,E100002004331,LukArco BV,2
E100000000874,Rosneft PJSC,E100001015564,Nord-West Oelleitung GmbH,2
E100000000874,Rosneft PJSC,E100001015993,Rosneft-Shell Caspian Ventures Ltd,2
E100000000888,Saudi Arabian Oil Co,E100001014132,Arab Petroleum Pipelines Co,2
E100000000943,IMM Investment Corp,E100001015878,Texas Express Pipeline LLC,2
E100000000953,POSCO Holdings Inc,E100001015388,Senex Energy Pty Ltd,2
E100000001010,CPC Corporation Taiwan,E100000001010,CPC Corporation Taiwan,2
E100000001035,PTT PCL,E100001015883,Thai Petroleum Pipeline Co Ltd,2
E100000001086,Mubadala Investment Company PJSC,E100001014132,Arab Petroleum Pipelines Co,2
E100000001096,BP PLC,E100000001096,BP PLC,2
E100000001096,BP PLC,E100000001764,Pan American Energy SL,2
E100000001096,BP PLC,E100001014067,Aker BP ASA,2
E100000001096,BP PLC,E100001014222,Azerbaijan International Operating Co,2
E100000001096,BP PLC,E100001015564,Nord-West Oelleitung GmbH,2
E100000001096,BP PLC,E100001015993,Rosneft-Shell Caspian Ventures Ltd,2
E100000001107,European Bank for Reconstruction and Development,E100001015564,Nord-West Oelleitung GmbH,2
E100000001107,European Bank for Reconstruction and Development,E100001015993,Rosneft-Shell Caspian Ventures Ltd,2
E100000001155,Berkshire Hathaway Inc,E100001014097,Amberjack Pipeline Co LLC,2
E100000001155,Berkshire Hathaway Inc,E100001014438,Chevron Caspian Pipeline Consortium Co,2
E100000001155,Berkshire Hathaway Inc,E100001014764,Front Range Pipeline LLC,2
E100000001155,Berkshire Hathaway Inc,E100001015878,Texas Express Pipeline LLC,2
E100000001155,Berkshire Hathaway Inc,E100002007876,Vaca Muerta Oleoducto Sur SA,2
E100000001177,CenterPoint Energy Inc,E100001014293,Blue Marlin Offshore Port LLC,2
E100000001177,CenterPoint Energy Inc,E100001014398,Centurion Pipeline LP,2
E100000001177,CenterPoint Energy Inc,E100001014556,Dakota Access LLC,2
E100000001177,CenterPoint Energy Inc,E100001015599,Sunoco LP,2
E100000001179,Chevron Corp,E100001014097,Amberjack Pipeline Co LLC,2
E100000001179,Chevron Corp,E100001014438,Chevron Caspian Pipeline Consortium Co,2
E100000001179,Chevron Corp,E100002007876,Vaca Muerta Oleoducto Sur SA,2
E100000001193,Dominion Energy Inc,E100000001193,Dominion Energy Inc,2
E100000001213,Exxon Mobil Corp,E100001014222,Azerbaijan International Operating Co,2
E100000001213,Exxon Mobil Corp,E100001014700,Esso Australia Resources Pty Ltd,2
E100000001213,Exxon Mobil Corp,E100001014728,ExxonMobil Pipeline Co,2
E100000001213,Exxon Mobil Corp,E100001015326,Mobil Caspian Pipeline Co,2
E100000001245,Kinder Morgan Inc,E100000001245,Kinder Morgan Inc,2
E100000001245,Kinder Morgan Inc,E100001014603,Double Eagle Pipeline LLC,2
E100000001245,Kinder Morgan Inc,E100001014605,Kinder Morgan Energy Partners LP,2
E100000001254,Marathon Petroleum Corp,E100002001364,BANGL LLC,2
E100000001270,Occidental Petroleum Corp,E100001014764,Front Range Pipeline LLC,2
E100000001270,Occidental Petroleum Corp,E100001015878,Texas Express Pipeline LLC,2
E100000001282,Phillips 66,E100001014556,Dakota Access LLC,2
E100000001282,Phillips 66,E100001014764,Front Range Pipeline LLC,2
E100000001282,Phillips 66,E100001016058,STACK Pipeline LLC,2
E100000001299,Stonepeak Partners LP,E100001015662,Oryx Midstream Services LLC,2
E100000001534,JPMorgan Chase & Co Corp,E100001014283,Beach Energy Ltd,2
E100000001763,Pampa Energia SA,E100002007876,Vaca Muerta Oleoducto Sur SA,2
E100000001835,Empresa Nacional del Petróleo,E100002004498,Sociedad Nacional de Oleoductos SA,2
E100000001860,Egyptian General Petroleum Corp,E100001014132,Arab Petroleum Pipelines Co,2
E100000002129,Electricity Generating Authority of Thailand,E100001015882,Thai Pipeline Network Co Ltd,2
E100000002130,Electricity Generating PCL,E100001015882,Thai Pipeline Network Co Ltd,2
E100000002134,Thai Oil PCL,E100001015883,Thai Petroleum Pipeline Co Ltd,2
E100000002892,Ecopetrol SA,E100001015012,Hocol SA,2
E100000121185,Rosneftegaz JSC,E100000000874,Rosneft PJSC,2
E100000121185,Rosneftegaz JSC,E100001015564,Nord-West Oelleitung GmbH,2
E100000121185,Rosneftegaz JSC,E100001015993,Rosneft-Shell Caspian Ventures Ltd,2
E100000123261,natural person(s),E100000001245,Kinder Morgan Inc,2
E100000123261,natural person(s),E100001014222,Azerbaijan International Operating Co,2
E100000123261,natural person(s),E100001014293,Blue Marlin Offshore Port LLC,2
E100000123261,natural person(s),E100001014361,Cactus II Pipeline LLC,2
E100000123261,natural person(s),E100001014398,Centurion Pipeline LP,2
E100000123261,natural person(s),E100001014423,Chaparral Pipeline Company LLC,2
E100000123261,natural person(s),E100001014556,Dakota Access LLC,2
E100000123261,natural person(s),E100001014603,Double Eagle Pipeline LLC,2
E100000123261,natural person(s),E100001014605,Kinder Morgan Energy Partners LP,2
E100000123261,natural person(s),E100001014616,EPIC Midstream Holdings LP,2
E100000123261,natural person(s),E100001014764,Front Range Pipeline LLC,2
E100000123261,natural person(s),E100001015374,KN Energies AB,2
E100000123261,natural person(s),E100001015388,Senex Energy Pty Ltd,2
E100000123261,natural person(s),E100001015599,Sunoco LP,2
E100000123261,natural person(s),E100001015662,Oryx Midstream Services LLC,2
E100000123261,natural person(s),E100001015808,PetroNeft Resources PLC,2
E100000123261,natural person(s),E100001015878,Texas Express Pipeline LLC,2
E100000123261,natural person(s),E100001015882,Thai Pipeline Network Co Ltd,2
E100000123261,natural person(s),E100001015948,Red River Pipeline Co LLC,2
E100000123261,natural person(s),E100001016058,STACK Pipeline LLC,2
E100000123261,natural person(s),E100001016065,Saddlehorn Pipeline Company LLC,2
E100000123261,natural person(s),E100001016077,Wintershall Dea Norge AS,2
E100000123261,natural person(s),E100002001364,BANGL LLC,2
E100000123261,natural person(s),E100002004319,Leveret Pipeline Company LLC,2
E100000123261,natural person(s),E100002004498,Sociedad Nacional de Oleoductos SA,2
E100000123261,natural person(s),E100002007876,Vaca Muerta Oleoducto Sur SA,2
E100000124164,North Huajin Chemical Industries Co Ltd,E100000124164,North Huajin Chemical Industries Co Ltd,2
E100000124453,Shandong Caixin Asset Operation Co Ltd,E100000126880,Dongying UNITED Petroleum Chemical Co Ltd,2
E100000124585,Shandong Guohui Investment Co Ltd,E100000126880,Dongying UNITED Petroleum Chemical Co Ltd,2
E100000125246,Sinochem Holdings Corp Ltd,E100000126529,Hongrun Petrochemical Co Ltd,2
E100000130627,"Dong Huayou (the equity was pledged on January 30, 2011. Pledgee: Sinochem Corporation)",E100000126529,Hongrun Petrochemical Co Ltd,2
E100000132388,unknown,E100000126529,Hongrun Petrochemical Co Ltd,2
E100000132388,unknown,E100001014367,Cameron Highway Oil Pipeline Company LLC,2
E100000132388,unknown,E100001014571,Daqing Oilfield Co Ltd,2
E100000132388,unknown,E100001015865,Pluspetrol Resources Corporation BV,2
E100000133542,The Dai-ichi Life Insurance Co Ltd,E100001014222,Azerbaijan International Operating Co,2
E100000134222,Mizuho Financial Group Inc,E100001014222,Azerbaijan International Operating Co,2
E100000134810,Power Solution Technologies PCL,E100001015882,Thai Pipeline Network Co Ltd,2
E100000135826,Citigroup Inc,E100000000015,BHP Group Ltd,2
E100000135826,Citigroup Inc,E100001014283,Beach Energy Ltd,2
E100000136108,State Street Bank and Trust Co,E100001014222,Azerbaijan International Operating Co,2
E100000136108,State Street Bank and Trust Co,E100001015564,Nord-West Oelleitung GmbH,2
E100000136108,State Street Bank and Trust Co,E100001015993,Rosneft-Shell Caspian Ventures Ltd,2
E100000152934,Genesis Energy LP,E100001014367,Cameron Highway Oil Pipeline Company LLC,2
E100000153028,Oil India Ltd,E100000153028,Oil India Ltd,2
E100000153028,Oil India Ltd,E100001014539,Numaligarh Refinery Ltd,2
E100000180733,China National Petroleum Corp,E100001014571,Daqing Oilfield Co Ltd,2
E100000181249,Citibank National Association,E100000000015,BHP Group Ltd,2
E100000181249,Citibank National Association,E100001014283,Beach Energy Ltd,2
E100000189189,Cnooc International,E100000001764,Pan American Energy SL,2
E100000192363,Sinopec,E100001014571,Daqing Oilfield Co Ltd,2
E100000192367,Sinopec Corp,E100001014571,Daqing Oilfield Co Ltd,2
E100000192528,CITIC Securities,E100001014571,Daqing Oilfield Co Ltd,2
E100001000084,Government of Indonesia,E100000000538,PT Pertamina (Persero) PT,2
E100001000094,Government of Russia,E100001015564,Nord-West Oelleitung GmbH,2
E100001000095,Emirate of Abu Dhabi (United Arab Emirates),E100001014132,Arab Petroleum Pipelines Co,2
E100001000099,Government of Sri Lanka,E100001014401,Ceylon Petroleum Corp,2
E100001000100,Government of Bangladesh,E100001014273,Bangladesh Petroleum Corporation Corp,2
E100001000147,Ministry of Petroleum and Mineral Resources (Egypt),E100001014132,Arab Petroleum Pipelines Co,2
E100001000148,Government of Egypt,E100001014132,Arab Petroleum Pipelines Co,2
E100001000153,Government of Thailand,E100001015882,Thai Pipeline Network Co Ltd,2
E100001000178,The Master Trust Bank of Japan Ltd,E100001014222,Azerbaijan International Operating Co,2
E100001000179,Custody Bank of Japan Ltd,E100001014222,Azerbaijan International Operating Co,2
E100001000197,Government of Kazakhstan,E100001015340,MunayTas North-West Pipeline Company LLP,2
E100001000198,Government of Saudi Arabia,E100001014132,Arab Petroleum Pipelines Co,2
E100001000209,Government of Bahrain,E100001014258,Bahrain Petroleum Co,2
E100001000210,Government of Kuwait,E100001015355,Kuwait Gulf Oil Company KSC,2
E100001000250,Government of Azerbaijan,E100001014222,Azerbaijan International Operating Co,2
E100001000257,Government of Kurdistan Region,E100001000257,Government of Kurdistan Region,2
E100001000264,Government of Hungary,E100001014222,Azerbaijan International Operating Co,2
E100001000267,Government of Georgia,E100000000391,Georgian Oil and Gas Corporation JSC,2
E100001000270,Federal Agency for State Property Management (Russia),E100000000874,Rosneft PJSC,2
E100001000270,Federal Agency for State Property Management (Russia),E100001015564,Nord-West Oelleitung GmbH,2
E100001000270,Federal Agency for State Property Management (Russia),E100001015993,Rosneft-Shell Caspian Ventures Ltd,2
E100001000328,HKSCC Nominees Ltd,E100001014571,Daqing Oilfield Co Ltd,2
E100001000330,Qatar Holding LLC,E100001015564,Nord-West Oelleitung GmbH,2
E100001000330,Qatar Holding LLC,E100001015993,Rosneft-Shell Caspian Ventures Ltd,2
E100001000346,Invesco Ltd,E100001014367,Cameron Highway Oil Pipeline Company LLC,2
E100001000346,Invesco Ltd,E100001014764,Front Range Pipeline LLC,2
E100001000348,BlackRock Inc,E100000000015,BHP Group Ltd,2
E100001000348,BlackRock Inc,E100000000874,Rosneft PJSC,2
E100001000348,BlackRock Inc,E100000001096,BP PLC,2
E100001000348,BlackRock Inc,E100000001193,Dominion Energy Inc,2
E100001000348,BlackRock Inc,E100000001245,Kinder Morgan Inc,2
E100001000348,BlackRock Inc,E100000001764,Pan American Energy SL,2
E100001000348,BlackRock Inc,E100001014097,Amberjack Pipeline Co LLC,2
E100001000348,BlackRock Inc,E100001014128,Apache Corp,2
E100001000348,BlackRock Inc,E100001014222,Azerbaijan International Operating Co,2
E100001000348,BlackRock Inc,E100001014293,Blue Marlin Offshore Port LLC,2
E100001000348,BlackRock Inc,E100001014367,Cameron Highway Oil Pipeline Company LLC,2
E100001000348,BlackRock Inc,E100001014398,Centurion Pipeline LP,2
E100001000348,BlackRock Inc,E100001014438,Chevron Caspian Pipeline Consortium Co,2
E100001000348,BlackRock Inc,E100001014556,Dakota Access LLC,2
E100001000348,BlackRock Inc,E100001014603,Double Eagle Pipeline LLC,2
E100001000348,BlackRock Inc,E100001014605,Kinder Morgan Energy Partners LP,2
E100001000348,BlackRock Inc,E100001014626,Kinetik Holdings Inc,2
E100001000348,BlackRock Inc,E100001014646,EnLink Midstream LLC,2
E100001000348,BlackRock Inc,E100001014764,Front Range Pipeline LLC,2
E100001000348,BlackRock Inc,E100001014841,Williams Companies Inc,2
E100001000348,BlackRock Inc,E100001015388,Senex Energy Pty Ltd,2
E100001000348,BlackRock Inc,E100001015564,Nord-West Oelleitung GmbH,2
E100001000348,BlackRock Inc,E100001015599,Sunoco LP,2
E100001000348,BlackRock Inc,E100001015923,TotalEnergies EP Norge AS,2
E100001000348,BlackRock Inc,E100001016058,STACK Pipeline LLC,2
E100001000348,BlackRock Inc,E100001016065,Saddlehorn Pipeline Company LLC,2
E100001000348,BlackRock Inc,E100001016077,Wintershall Dea Norge AS,2
E100001000348,BlackRock Inc,E100002001364,BANGL LLC,2
E100001000348,BlackRock Inc,E100002005155,North Oil Company,2
E100001000348,BlackRock Inc,E100002007876,Vaca Muerta Oleoducto Sur SA,2
E100001000382,Nippon Life Insurance Co,E100001014222,Azerbaijan International Operating Co,2
E100001000397,Government of India,E100000000509,Bharat Petroleum Corporation Ltd,2
E100001000397,Government of India,E100000000513,GAIL Ltd,2
E100001000397,Government of India,E100000153028,Oil India Ltd,2
E100001000397,Government of India,E100001014539,Numaligarh Refinery Ltd,2
E100001000520,Life Insurance Corporation of India Ltd,E100000000509,Bharat Petroleum Corporation Ltd,2
E100001000520,Life Insurance Corporation of India Ltd,E100000000513,GAIL Ltd,2
E100001000520,Life Insurance Corporation of India Ltd,E100000153028,Oil India Ltd,2
E100001000520,Life Insurance Corporation of India Ltd,E100001014539,Numaligarh Refinery Ltd,2
E100001000615,Guaranty Nominees Ltd,E100000001096,BP PLC,2
E100001000615,Guaranty Nominees Ltd,E100000001764,Pan American Energy SL,2
E100001000615,Guaranty Nominees Ltd,E100001014067,Aker BP ASA,2
E100001000615,Guaranty Nominees Ltd,E100001014222,Azerbaijan International Operating Co,2
E100001000615,Guaranty Nominees Ltd,E100001015564,Nord-West Oelleitung GmbH,2
E100001000615,Guaranty Nominees Ltd,E100001015993,Rosneft-Shell Caspian Ventures Ltd,2
E100001000730,National Pension Service (South Korea),E100001015388,Senex Energy Pty Ltd,2
E100001000901,The Capital Group Companies Inc,E100001014293,Blue Marlin Offshore Port LLC,2
E100001000901,The Capital Group Companies Inc,E100001014398,Centurion Pipeline LP,2
E100001000901,The Capital Group Companies Inc,E100001014556,Dakota Access LLC,2
E100001000901,The Capital Group Companies Inc,E100001015599,Sunoco LP,2
E100001000959,Hancock Prospecting Pty Ltd,E100001015388,Senex Energy Pty Ltd,2
E100001010042,Ministry of Finance (Kazakhstan),E100001015340,MunayTas North-West Pipeline Company LLP,2
E100001010066,State of Assam,E100001014539,Numaligarh Refinery Ltd,2
E100001010427,HSBC Custody Nominees (Australia) Ltd,E100001014283,Beach Energy Ltd,2
E100001010428,JP Morgan Nominees Australia Pty Ltd,E100001014283,Beach Energy Ltd,2
E100001010429,Citicorp Nominees Pty Ltd,E100001014283,Beach Energy Ltd,2
E100001010595,The Vanguard Group Inc,E100000000015,BHP Group Ltd,2
E100001010595,The Vanguard Group Inc,E100000000874,Rosneft PJSC,2
E100001010595,The Vanguard Group Inc,E100000001096,BP PLC,2
E100001010595,The Vanguard Group Inc,E100000001193,Dominion Energy Inc,2
E100001010595,The Vanguard Group Inc,E100000001245,Kinder Morgan Inc,2
E100001010595,The Vanguard Group Inc,E100000001764,Pan American Energy SL,2
E100001010595,The Vanguard Group Inc,E100001014097,Amberjack Pipeline Co LLC,2
E100001010595,The Vanguard Group Inc,E100001014128,Apache Corp,2
E100001010595,The Vanguard Group Inc,E100001014222,Azerbaijan International Operating Co,2
E100001010595,The Vanguard Group Inc,E100001014293,Blue Marlin Offshore Port LLC,2
E100001010595,The Vanguard Group Inc,E100001014367,Cameron Highway Oil Pipeline Company LLC,2
E100001010595,The Vanguard Group Inc,E100001014398,Centurion Pipeline LP,2
E100001010595,The Vanguard Group Inc,E100001014438,Chevron Caspian Pipeline Consortium Co,2
E100001010595,The Vanguard Group Inc,E100001014556,Dakota Access LLC,2
E100001010595,The Vanguard Group Inc,E100001014603,Double Eagle Pipeline LLC,2
E100001010595,The Vanguard Group Inc,E100001014605,Kinder Morgan Energy Partners LP,2
E100001010595,The Vanguard Group Inc,E100001014626,Kinetik Holdings Inc,2
E100001010595,The Vanguard Group Inc,E100001014646,EnLink Midstream LLC,2
E100001010595,The Vanguard Group Inc,E100001014764,Front Range Pipeline LLC,2
E100001010595,The Vanguard Group Inc,E100001014841,Williams Companies Inc,2
E100001010595,The Vanguard Group Inc,E100001015388,Senex Energy Pty Ltd,2
E100001010595,The Vanguard Group Inc,E100001015564,Nord-West Oelleitung GmbH,2
E100001010595,The Vanguard Group Inc,E100001015599,Sunoco LP,2
E100001010595,The Vanguard Group Inc,E100001015878,Texas Express Pipeline LLC,2
E100001010595,The Vanguard Group Inc,E100001016058,STACK Pipeline LLC,2
E100001010595,The Vanguard Group Inc,E100001016065,Saddlehorn Pipeline Company LLC,2
E100001010595,The Vanguard Group Inc,E100001016077,Wintershall Dea Norge AS,2
E100001010595,The Vanguard Group Inc,E100002001364,BANGL LLC,2
E100001010595,The Vanguard Group Inc,E100002005155,North Oil Company,2
E100001010595,The Vanguard Group Inc,E100002007876,Vaca Muerta Oleoducto Sur SA,2
E100001010596,State Street Corp,E100000000015,BHP Group Ltd,2
